Rest_laser_osprey_glu	Rest_laser_osprey_glu_CRLB	Rest_laser_osprey_glx	Rest_laser_osprey_glx_CRLB	Rest_laser_osprey_crsnr	Rest_laser_osprey_waterfwhm	Rest_laser_osprey_freqshift	Movie_laser_osprey_glu	Movie_laser_osprey_glu_CRLB	Movie_laser_osprey_glx	Movie_laser_osprey_glx_CRLB	Movie_laser_osprey_crsnr	Movie_laser_osprey_waterfwhm	Movie_laser_osprey_freqshift	Rest_mega_osprey_gaba	Rest_mega_osprey_gaba_CRLB	Rest_mega_osprey_gabaplus	Rest_mega_osprey_gabaplus_CRLB	Rest_mega_osprey_crsnr	Rest_mega_osprey_waterfwhm	Rest_mega_osprey_freqshift	Movie_mega_osprey_gaba	Movie_mega_osprey_gaba_CRLB	Movie_mega_osprey_gabaplus	Movie_mega_osprey_gabaplus_CRLB	Movie_mega_osprey_crsnr	Movie_mega_osprey_waterfwhm	Movie_mega_osprey_freqshift	Rest_mega_gannet_gabaplus	Movie_mega_gannet_gabaplus	Rest_mega_gannet_glx	Movie_mega_gannet_glx	Rest_Hurst	Movie_Hurst	Rest_MeanFD	Movie_MeanFD	Xangle	Yangle	Zangle	GMfrac	WMfrac	CSFfrac
6.99829869118969	    5	10.1517710913639	    5	138.140365360935	9.37446848321564	-1.80206832711841	6.87779683133847	    5	9.88727972101249	    5	139.202027451322	8.92083565461047	-2.85341580311246	1.29191882931308	   20	6.4436445313887	   10	95.7631411722463	8.08421472740719	-0.78130711365904	1.83795859595085	   13	5.76156392942021	    8	89.1766186000985	8.26723936466006	-3.23693939812022	3.96	4.22	10.56	10.08	0.964458 	1.264428 	0.1305442510360571	0.17296271528448515	-44.60	4.09	6.38	0.600401776026455	0.266645877833414	0.132952346140131
