Rest_laser_osprey_glu	Rest_laser_osprey_glu_CRLB	Rest_laser_osprey_glx	Rest_laser_osprey_glx_CRLB	Rest_laser_osprey_crsnr	Rest_laser_osprey_waterfwhm	Rest_laser_osprey_freqshift	Movie_laser_osprey_glu	Movie_laser_osprey_glu_CRLB	Movie_laser_osprey_glx	Movie_laser_osprey_glx_CRLB	Movie_laser_osprey_crsnr	Movie_laser_osprey_waterfwhm	Movie_laser_osprey_freqshift	Rest_mega_osprey_gaba	Rest_mega_osprey_gaba_CRLB	Rest_mega_osprey_gabaplus	Rest_mega_osprey_gabaplus_CRLB	Rest_mega_osprey_crsnr	Rest_mega_osprey_waterfwhm	Rest_mega_osprey_freqshift	Movie_mega_osprey_gaba	Movie_mega_osprey_gaba_CRLB	Movie_mega_osprey_gabaplus	Movie_mega_osprey_gabaplus_CRLB	Movie_mega_osprey_crsnr	Movie_mega_osprey_waterfwhm	Movie_mega_osprey_freqshift	Rest_mega_gannet_gabaplus	Movie_mega_gannet_gabaplus	Rest_mega_gannet_glx	Movie_mega_gannet_glx	Rest_Hurst	Movie_Hurst	Rest_MeanFD	Movie_MeanFD	Xangle	Yangle	Zangle	GMfrac	WMfrac	CSFfrac
6.41251094794692	    4	8.99943678339911	    4	185.450609979074	7.97966754197521	-2.8633390756678	6.3494625117623	    4	8.91310892462324	    4	163.275329394826	7.36197692885809	-2.77558550958775	1.13861179575292	   18	4.1221636673881	    9	96.4335835116812	7.63163901256468	-2.964068638878	1.19076870254595	   17	5.05126382059953	   10	114.416038573448	7.08702863129689	-3.95007877583035	3.05	3.45	9.59	8.72	0.906755 	0.942240 	0.1517765906257587	0.1182219617815854	-62.39	-44.83	87.31	0.672058743925267	0.245136576078252	0.0828046799964806
